 -1,43844687576876
1345; 0,405904313323993
 -0,224287854425444
1346; -3,77721067968095
 -0,149573435369694
1347; -0,25742438687862
 1,10408684089863
1348; 0,175283326372894
 -0,593806960927134
1349; 1,13717597623473
 2,19874143251779
1350; -0,53475258153124
 0,723632092829338
1351; -1,37979024587455
 1,08021438603498
1352; 0,533752516646212
 -1,95673022745255
1353; 1,14501939603782
 -3,62981854719697
1354; 0,606445100545375
 -2,36347894182756
1355; -0,757666126901882
 0,732169834055524
1356; -1,54103074782963
 2,07228350397552
1357; 0,915201367443464
 2,23175473995797
1358; -0,201492874772097
 -0,743161849823505
1359; 1,53610010537076
 -0,650622011267006
1360; 1,11903157823602
 -0,935356727165092
1361; -0,646208407129859
 -0,168991301001371
1362; -1,89197747424973
 0,0476432355406584
1363; -4,12195205325466
 -0,0530217583836907
1364; -0,193824149031995
 -0,320608214935877
1365; -0,210234552029313
 0,060837341290131
1366; 2,59537040283949
 1,06321914265548
1367; 0,4375266218532
 -1,41659873894671
1368; 1,2712971335384
 -0,227046956445172
1369; -0,740780549498971
 -0,829411665579744
1370; -0,460018376914805
 -0,136383389473059
1371; 0,554315275386957
 -0,0599465226059549
1372; -1,46034053525071
 0,930911291109861
1373; -1,24419963320615
 2,01535881770141
1374; -1,40782853711797
 -0,100691185052986
1375; 0,0959887250363487
 -0,523053676845761
1376; 2,45888614489544
 -0,203955595170615
1377; -0,658329477356664
 -0,921188021915409
1378; 0,956401561304902
 0,535243831873338
1379; -2,24965942066974
 -1,31777100093654
1380; 0,640804739362915
 -0,0421355793998384
1381; 0,85368698243387
 -1,1748972135153
1382; 0,381715553021222
 1,59205941098331
1383; -1,92865482495164
 -0,0717657196431152
1384; 0,0903980916344312
 1,31847117976334
1385; 1,57822470210483
 0,727083400221873
1386; -0,562004481492261
 0,472893033535902
1387; -0,356788529700228
 0,21097669663577
1388; -0,650028345420114
 0,336201838687237
1389; -0,400132459472552
 0,391488137809051
1390; 0,895041652805862
 -0,0978874369313875
1391; -0,749094553578045
 0,17431933957623
1392; -0,109009415479334
 0,118998675389034
1393; -1,02442191998578
 -0,309750731379159
1394; 0,838181763645192
 0,0774987088514603
1395; 0,967558818121294
 0,744623340274677
1396; -1,46387519237942
 1,96505852770122
1397; 0,352849056573107
 1,18221160410079
1398; 0,588462734159412
 -2,38614716349666
1399; 1,64426868805135
 -0,363055073898184
1400; -0,758644778753695
 -1,62400117485481
1401; 1,01478386070573
 0,471820344938795
1402; 0,0577109187510517
 0,898559565907769
1403; 0,353460077551502
 0,322390853984184
1404; -0,0429383067706106
 0,110207029358749
1405; 0,21037280818891
 2,21978095978959
1406; 0,697306615345716
 1,64451527250526
1407; -0,708616554885029
 0,655062768502007
1408; -0,8518308966431
 -0,991883236831406
1409; -1,13078480798057
 -1,19121493400555
1410; -1,04661058144219
 -1,32667644508803
1411; 0,678873765873599
 0,535659350988406
1412; 1,08409543969118
 -0,575527409305002
1413; 0,245417616253751
 1,08823658762609
1414; -0,871664086096253
 -1,72854338479167
1415; -0,565102145273454
 -0,181339299099681
1416; 0,789534619833975
 0,623163350665134
1417; -0,111793427277122
 -0,89096002311505
1418; 1,64592731170159
 0,564499191210706
1419; -1,42544167854333
 1,18775822520168
1420; -0,0186964796222709
 -0,172632997152321
1421; 1,23858515520006
 0,951115551019932
1422; 1,86831255692247
 -0,942630355817658
1423; 0,618140815217558
 0,808073396468107
1424; -1,04709565304297
 -0,34041811633634
1425; -1,20722732690763
 -1,40674220456655
1426; 0,289246769213712
 -1,92635019762922
1427; -0,517352602989257
 1,53152209730225
1428; 0,961510056061067
 1,32829890614914
1429; -0,598801729731443
 1,9914370390559
1430; 1,08782971330232
 0,410950509653012
1431; -1,85939284293496
 -2,36899749734794
1432; 1,42215132698996
 -1,21273611190558
1433; -1,46427572343043
 -0,0448524066945346
1434; -0,70703851630369
 0,654070702060781
1435; -1,6005785867262
 -0,715984265933654
1436; -0,45885900936124
 -0,633807756381516
1437; 1,25615207191542
 0,435994364407812
1438; 0,414524294201773
 2,94469879212485
1439; 1,1288890319312
 -0,289442767049731
1440; 1,0400895481952
 -1,35807618888084
1441; -3,02923843878608
 -1,68015718932103
1442; -0,863024798278077
 -1,40079662390444
1443; -0,848482647000189
 0,640355872565572
1444; 1,03174361294969
 1,77516581191319
1445; -0,75692477249631
 0,819202920414459
1446; -0,364555817721671
 0,271602301030406
1447; 1,06558806081289
 -1,56344879244287
1448; 1,33335481338541
 -2,31815409926121
1449; 2,79205518300806
 -1,93289671863045
1450; -1,72969241445989
 -0,402737717592817
1451; -1,63732933746436
 2,40956189734783
1452; -2,71801886873407
 2,05465402617011
1453; 0,164814180096255
 0,43295828413664
1454; 1,85330087173862
 0,789106098921409
1455; 0,322463774147918
 -0,531219398312277
1456; 0,485328682626015
 -1,12109963643942
1457; -2,10827358426003
 -1,05353548280273
1458; -1,50760884515875
 -1,50034933153109
1459; 1,27110584960911
 -1,91153237405238
1460; 0,664039548324119
 1,65430840650486
1461; 0,224970104924973
 2,1913159156165
1462; -0,983127699818907
 0,375378584708131
1463; 2,33149360264952
 -0,381891404310055
1464; -0,0604816865759576
 -0,450770738244934
1465; 1,70477152698916
 1,36631214399054
1466; -1,47264474969876
 -0,0890819615581813
1467; -0,284928121887136
 -0,0146613672235242
1468; 0,445359816136304
 -1,21692012250719
1469; -0,49809176549389
 0,0443545432965786
1470; 0,754569128277006
 0,681876506000543
1471; 0,60756866669185
 0,568916637663955
1472; 0,0801706481030247
 -0,234743336353862
1473; 0,680169380670688
 -0,458579250086797
1474; -0,844865432498539
 0,908660166815234
1475; -0,311162829911986
 0,769610966500678
1476; 0,275273046996067
 0,109672785153003
1477; 1,85689069955889
 -0,229276093413829
1478; -0,160699419158197
 -1,01925689077868
1479; -0,227343658631334
 0,869878543766782
1480; 0,175218558700083
 0,792960595702058
1481; -0,503673734292334
 -0,173314645811423
1482; 0,877612417863022
 -0,285394406447199
1483; -2,12461456743276
 0,415887432369359
1484; 0,829183002588648
 0,7335122175807
1485; -0,287642170764581
 0,768463247219201
1486; 1,41950144207014
 0,576426950510826
1487; 0,443367941053572
 -0,497957391864372
1488; -0,0540912142594148
 -0,0835302873132053
1489; 0,228998190113447
 -0,448257923934581
1490; -0,130579068273831
 -1,82956694416678
1491; -0,617437385291407
 -0,0847131367967853
1492; -0,436559988916665
 0,241715392446247
1493; 1,57179113225043
 -1,25081521009045
1494; 2,27681372740506
 -0,0282555941048419
1495; 0,275639676605947
 -0,784800784129686
1496; 0,389602536679851
 0,700796067749632
1497; -1,08398478605866
 1,1018545155909
1498; 0,695200277131128
 0,962099041489982
1499; -0,232356688947409
 0,421423150379775
1500; -0,514572490406343
 0,29719078415493
1501; 0,60301085164616
 -0,624748038354472
1502; -1,1745036750233
 1,79932754958191
1503; -1,50061616576349
 -1,69693037376364
1504; 0,0470888211949094
 -1,4511663113485
1505; 0,333953873065007
 -1,50724896165517
1506; 0,0092121868453332
 1,15322476105229
1507; 0,0345634280424946
 0,966583781222101
1508; 0,407310833819361
 1,59896407377728
1509; 0,156619242392188
 -2,29201094675897
1510; 0,943465496479905
 -0,132013998938067
1511; 1,04696072233283
 -0,456848518344033
1512; -0,946719267029798
 0,661362204935654
1513; 0,00712147860368728
 -0,504319288912215
1514; -2,00889308283899
 -1,0721498479908
1515; 2,03982609055657
 -0,980620456333599
1516; -0,586641630517218
 2,0610213860896
1517; 1,06093592286358
 -0,245816256460685
1518; 0,423375041089901
 -0,112974221619213
1519; -0,729276916677215
 -0,752947511427669
1520; -0,698566431539812
 -1,5871594736434
1521; -0,247288115931414
 -0,203540989795348
1522; -1,25896894943662
 1,24637300133645
1523; -1,34281711798301
 0,558760543799906
1524; -1,3909315179653
 0,140247706045356
1525; 1,09240160267904
 -0,54137796537754
1526; 0,115457877444245
 0,0301462809271431
1527; 1,54091024945751
 -1,36574926158982
1528; -1,24714964031022
 -0,241459221949134
1529; 0,452294873095277
 -0,793001235707582
1530; -1,7181402226198
 -0,210193844120145
1531; -0,270536481957444
 -1,33436688496752
1532; 1,42907185195893
 0,741242454408805
1533; -0,400041668045447
 3,34493998978887
1534; 0,630755024699555
 1,93491604405979
1535; -0,0126831185980905
 -0,518616222298475
1536; 0,204116895405346
 -3,55003273876924
1537; 0,307065617277244
 -3,19633235649745
1538; -0,843685701348876
 0,426933877995554
1539; -0,750917609416069
 1,73275607625959
1540; -1,8224715299011
 0,96754008210494
1541; 0,560736052577353
 -0,0209794712695402
1542; 0,9173187633616
 -1,04869525099378
1543; 2,66111238047641
 0,92300614260932
1544; 1,51674999524617
 0,606376711931297
1545; -1,76814086288627
 -0,196713848208724
1546; -0,987311638914958
 -1,39924379713137
1547; -2,40737256973984
 -0,165925433771577
1548; 0,854767637115291
 1,15195526496346
1549; -1,10956928166255
 1,48428094140936
1550; 0,145133540642187
 -0,0350199898619492
1551; 0,406363690772518
 -2,22140785295355
1552; 0,914297714277248
 -0,4546461880636
1553; 0,0894994552041055
 0,200433635371143
1554; 1,1900853995983
 0,784844594341692
1555; 0,745099316676185
 0,508080261007905
1556; 0,143208790584759
 0,268130495729803
1557; 0,321569877130031
 1,19861205478959
1558; -0,0700292815591244
 -0,00694899422291695
1559; 0,196674938268752
 -1,10988462934213
1560; 1,65118012551577
 -0,705754631954613
1561; -1,44252051086999
 0,0220564315698928
1562; -0,086609491527145
 0,561003568147905
1563; 0,547932407993682
 0,29984560410219
1564; -0,457256809816058
 1,0134149882486
1565; 0,119242671451974
 0,144341457585682
1566; -0,0199949055182904
 1,28233923083423
1567; 1,39821164179924
 -0,0935407478304547
1568; -0,999305731970912
 -0,51287109975835
1569; 0,209746293298934
 -0,875387292727541
1570; -2,14399005108114
 0,237803622834587
1571; -0,12568522426294
 -0,551680158185283
1572; 0,803508547798549
 0,0585070422148202
1573; 0,483009064178367
 -0,666982857203125
1574; 1,08332916094314
 0,668698819537741
1575; -0,63242994618202
 0,98881496057053
1576; 0,524946603278286
 0,423172297279674
1577; 0,191218504904941
 -0,686408566302884
1578; -1,01581792019267
 -0,548403010675875
1579; 1,2850663184079
 -1,56162303476273
1580; -0,617643371757193
 1,23776097577145
1581; -0,221202006662541
 0,19919581103269
1582; 0,320149739562536
 -0,87453804976307
1583; 0,424233678277391
 -0,897913098657369
1584; -0,302225527120299
 -1,65988693668453
1585; -0,315599970980793
 -0,122513455904328
1586; -2,54420633685635
 -1,4619098268725
1587; 1,17263795159667
 0,697563897851944
1588; 2,21147666061508
 -1,3464684159098
1589; 2,89948592313145
 2,01053914201145
1590; -0,0154114555244952
 0,820149646560315
1591; -0,530311769273327
 1,24964235605199
1592; -2,93256000812819
 -0,64414098779142
1593; 0,39037713672598
 0,0877970190928688
1594; 0,257000150513051
 1,1490887821593
1595; -0,893745564425171
 0,801994748879977
1596; 0,214968338298708
 -1,02104340354685
1597; -0,84839345454196
 0,709364501297677
1598; 1,06078406885697
 -1,86542692604823
1599; 1,29714698659236
 0,514176540778003
1600; -0,152948339053739
 -1,31834547439559
1601; -1,47979645931044
 0,194403890442608
1602; -1,32496448026877
 0,78657067343192
1603; -0,172103382309695
 1,11849775208133
1604; 1,0493392558171
 -0,142418820239325
1605; 1,69437153885803
 -0,18773996372821
1606; -0,269752798340135
 -1,84877952568714
1607; -0,490945937565007
 -0,360004343575417
1608; -1,05191460370346
 0,190400655731722
1609; -0,881975587551336
 0,188060499033664
1610; 0,96331729713558
 -1,13831884746936
1611; -1,08228645556186
 2,3447863196676
1612; 0,172638627687238
 0,694506354852131
1613; 0,0941805218722766
 1,64443423916663
1614; 0,18242874036713
 -1,24828998836831
1615; 0,620575945646097
 -1,04587203683014
1616; -0,81249987222353
 -0,0385691693434702
1617; -1,69266536578075
 0,503261617754407
1618; -2,13349456095885
 0,254288179901502
1619; -0,906579560184793
 -0,479869701564848
1620; 1,05473299093154
 -0,0583544792226028
1621; 2,62120306416681
 1,45248984179788
1622; 1,52463064108106
 1,8867821663402
1623; -1,38722216092682
 0,3367575754228
1624; 0,69857386462755
 -1,80340510902226
1625; -0,450044350645543
 -1,18265792991908
1626; 1,31441148007085
 -0,256408152741573
1627; -0,128121598240425
 0,89600095554491
1628; -1,58527370621246
 1,9817812479915
1629; -0,951880481386722
 0,224424567517655
1630; 0,364277909743303
 0,64926439434578
1631; 2,63876313331888
 -1,13406142881298
1632; 1,04001965939489
 -0,883522640409727
1633; -0,192083238019555
 -0,581245991187915
1634; -2,4556501183477
 -0,846944178045268
1635; 1,04442759098698
 1,04627915107381
1636; 1,30794410659917
 1,00301506425417
1637; 1,0842895721593
 0,301557082256776
1638; 0,557317338419175
 0,195622650787974
1639; -0,475140713813433
 0,851780942246554
1640; -0,186366899105572
 -0,151252693354222
1641; -0,338746713242638
 -0,168711525492447
1642; -1,23000802134784
 -0,665808815648585
1643; 0,347833039477533
 -0,400192748294534
1644; -0,405415649789824
 1,69022630542115
1645; 0,830812740411321
 1,00386151180744
1646; 1,11090191230736
 -1,37013326297907
1647; 1,69257754700282
 -1,05777232415057
1648; 0,189669196957194
 -0,59005922218206
1649; 0,0936893986427943
 1,31891983743585
1650; -0,31022523447889
 0,229533731184534
1651; -1,79509192929716
 0,252269504742221
1652; 0,0300348875193923
 -0,916129820173494
1653; -0,71589586778345
 0,861978479501081
1654; 0,678276154489477
 -1,29797142879164
1655; 2,33163163459071
 -0,219410346645431
1656; -0,45559196420255
 -0,799454256080463
1657; 0,218868819753098
 0,0012055136736206
1658; -0,742626468231516
 0,940309211488827
1659; -0,665380866471134
 0,642175474418034
1660; -1,02361959049556
 -0,825786974489403
1661; -0,57480617251092
 0,783688644820108
1662; -0,155564477666268
 -0,991189861971868
1663; 1,14560369404847
 0,977344538955407
1664; -0,0645421768568298
 -1,025007113825
1665; -1,03808976186082
 -0,531007983121911
1666; 0,494232705876609
 -1,81730350564254
1667; 0,423565706101859
 0,216419173791285
1668; 1,14424118988917
 0,796151531869633
1669; -0,130377368039861
 0,469801787380628
1670; -0,795927763638877
 0,290090949697101
1671; -0,628076129142625
 -1,82704552351494
1672; 0,87508266772154
 0,741524363270621
1673; -1,2310059893964
 0,454942400453899
1674; 0,477864607330309
 -0,682624151103306
1675; -2,16657133359919
 -0,16346452903231
1676; 0,647384521661467
 -1,12002462145803
1677; 0,907281122023456
 0,0111210133922599
1678; 0,0841018041137968
 0,0861638190062934
1679; -0,41957280739967
 -1,67108860114996
1680; -0,961786417054014
 0,233975842794388
1681; -0,372564990783059
 -0,951515646251258
1682; 0,990154695906159
 1,32683138443576
1683; 0,512508725300701
 0,798646370863375
1684; 0,166437685167479
 1,01230079216979
1685; -0,0302626854330477
 -0,129498385624025
1686; 0,267571845551413
 0,385029582151202
1687; -2,42908287806079
 -1,23302879837635
1688; 0,870619661637679
 -0,72290369407108
1689; -1,24641618232005
 0,556554029970871
1690; 0,0959028539617195
 0,644185331342535
1691; -0,802225085419578
 0,886411998248252
1692; 0,1497818437666
 0,587510052369276
1693; 1,40147094807481
 -1,3781127726398
1694; 1,54431687058134
 1,0182742767028
1695; -0,783274821159625
 -1,38198630830074
1696; -1,21234486656867
 0,0121585133524649
1697; -2,83658902290318
 -0,352898121223677
1698; -1,30698537473212
 0,276204381397848
1699; 1,37821886048164
 0,508902274541899
1700; 2,19657020184429
 1,50214391953692
1701; 0,663104836188949
 -0,265410821045466
1702; 0,435378935095176
 -1,94889589789911
1703; -0,0693547934241359
 -0,425453561699875
1704; 0,5087846620463
 0,514155579938222
1705; 0,686677940039005
 0,238982238289173
1706; -2,16859693772027
 0,85303723176024
1707; -1,54520182564291
 -0,364417369063324
1708; -0,508145774517823
 0,952238623854354
1709; 1,86692741057997
 0,307347709068852
1710; 0,857611669066631
 -0,233583329681346
1711; 0,62747870977211
 0,370869598494506
1712; -1,69131617048197
 -2,0058138808644
1713; -0,380911825237625
 -0,536635183845737
1714; 0,90480177376035
 -0,104650483278648
1715; 0,750415159869328
 0,996266737652067
1716; 1,85160897975035
 1,19895583695138
1717; -0,808633511790533
 1,00968594281893
1718; 0,291750697725916
 -0,194887974593684
1719; 0,205047309154058
 -0,300494612370812
1720; -0,193710430367671
 -0,429495912809176
1721; -0,179151457088432
 -0,842664953884264
1722; -0,51253636910163
 1,09087266530461
1723; -0,711586679583897
 0,776450877597714
1724; -0,540916127326688
 -0,367689584416969
1725; 1,13839997998985
 0,570097152550319
1726; 0,66821060310746
 1,15931733271356
1727; 1,12161875429809
 -0,349533522754451
1728; -1,00892065901927
 -0,572885238254899
1729; -1,95122011773972
 -0,824570416126397
1730; 0,194402794759641
 0,143322903907288
1731; 0,622115355104226
 1,65411505946797
1732; 1,40361781007074
 0,897060607286542
1733; 0,333328819309194
 0,352340194478456
1734; -1,04081164520893
 0,390306371729278
1735; -0,247156515025634
 -1,93538579944568
1736; 0,883209060923647
 0,896109608963843
1737; -0,0545985764546827
 -0,500662087438193
1738; 0,303679011864346
 -0,938994730908515
1739; -1,91312555620793
 0,89153962570594
1740; -0,366158047918045
 0,903917507821457
1741; 0,42002585985506
 0,54080488153807
1742; 2,6548117721744
 0,242782819901949
1743; -0,59039146349193
 -0,686599928553699
1744; -0,18160680401377
 -0,112725941073302
1745; -1,78523659820621
 -0,903059580698885
1746; 0,302052198866741
 -0,22747095614253
1747; -0,177729237192171
 -1,36245840143501
1748; -0,197744231684394
 0,521931083422018
1749; -0,215655177488802
 -1,156077152091
1750; 2,18360319496499
 1,06266004863206
1751; 0,295250956805568
 0,631582852008107
1752; 0,0803145322364106
 0,168932535910703
1753; -1,0544117269736
 0,784858181704092
1754; -1,51187512943618
 -0,829048076155147
1755; 1,25308331331119
 -0,591982177980762
1756; -0,714435866570099
 0,119423651532494
1757; -0,133107097771099
 -1,15660600160081
1758; -0,457841896810637
 0,167830979625048
1759; 0,68551039620154
 -0,535110291423768
1760; 1,4174769933671
 0,305904562561896
1761; -0,100015244349984
 0,228111974022512
1762; -1,38128868949959
 0,502398625161073
1763; -0,00915526753874542
 -0,0194821629909837
1764; 0,249285546381296
 1,00830963181823
1765; 0,177508474067992
 0,386607411405591
1766; -0,11049455996812
 -1,64701886660703
1767; -1,32259303183287
 0,34338982225575
1768; -1,6217313386058
 0,303116481028944
1769; 1,22121527091439
 0,713937455473241
1770; -1,08743872412261
 0,0946316866598331
1771; 1,57526201325221
 -1,35809362566865
1772; -0,37750247471081
 1,22719105865314
1773; 0,806168357542692
 0,140706188449887
1774; -0,296869423324129
 0,265056467772708
1775; 0,0380590809763424
 -0,137818631070346
1776; -1,50750908974538
 -2,00813886684837
1777; 1,16219019989825
 0,889190487648664
1778; -0,599692145959417
 1,53344268238338
1779; 0,0868843528851569
 1,69814867574749
1780; -0,305953924822016
 -0,0770516845370982
1781; 1,69605213510642
 -0,923222197459496
1782; 0,702429098777852
 -1,83295089653204
1783; 1,09481922081044
 -0,397302238862771
1784; -1,743239314077
 0,856137838822035
1785; -1,56554173369878
 -0,191686697786086
1786; -0,760027698090814
 0,921429785679592
1787; 0,331111907432552
 0,725669174060653
1788; 1,47293888623317
 0,332213854594729
1789; 0,592503046000084
 1,45295412056699
1790; -0,576709733322554
 -1,0701958506207
1791; 0,443364553392712
 -1,64890194860378
1792; 0,737719687949179
 -1,62372915205511
1793; -0,588339448894229
 0,16864550753966
1794; 0,0670263431267798
 1,16224050159879
1795; -0,467360265828524
 1,23344243010211
1796; 1,32111482495351
 0,211064295190224
1797; 1,24917022257339
 -0,862977310350933
1798; 0,350484710426777
 -0,293581390686387
1799; 0,325048006540059
 0,104727190000271
1800; -0,995162952890754
 1,056254692232
1801; -0,828651820875621
 -1,1586689743056E-13
1802; -0,995162952890754
 -1,056254692232
1803; 0,325048006540059
 -0,104727190000271
1804; 0,350484710426777
 0,293581390686387
1805; 1,24917022257339
 0,862977310350933
1806; 1,32111482495351
 -0,211064295190224
1807; -0,467360265828524
 -1,23344243010211
1808; 0,0670263431267798
 -1,16224050159879
1809; -0,588339448894229
 -0,16864550753966
1810; 0,737719687949179
 1,62372915205511
1811; 0,443364553392712
 1,64890194860378
1812; -0,576709733322554
 1,0701958506207
1813; 0,592503046000084
 -1,45295412056699
1814; 1,47293888623317
 -0,332213854594729
1815; 0,331111907432552
 -0,725669174060653
1816; -0,760027698090814
 -0,921429785679592
1817; -1,56554173369878
 0,191686697786086
1818; -1,743239314077
 -0,856137838822035
1819; 1,09481922081044
 0,397302238862771
1820; 0,702429098777852
 1,83295089653204
1821; 1,69605213510642
 0,923222197459496
1822; -0,305953924822016
 0,0770516845370982
1823; 0,0868843528851569
 -1,69814867574749
1824; -0,599692145959417
 -1,53344268238338
1825; 1,16219019989825
 -0,889190487648664
1826; -1,50750908974538
 2,00813886684837
1827; 0,0380590809763424
 0,137818631070346
1828; -0,296869423324129
 -0,265056467772708
1829; 0,806168357542692
 -0,140706188449887
1830; -0,37750247471081
 -1,22719105865314
1831; 1,57526201325221
 1,35809362566865
1832; -1,08743872412261
 -0,0946316866598331
1833; 1,22121527091439
 -0,713937455473241
1834; -1,6217313386058
 -0,303116481028944
1835; -1,32259303183287
 -0,34338982225575
1836; -0,11049455996812
 1,64701886660703
1837; 0,177508474067992
 -0,386607411405591
1838; 0,249285546381296
 -1,00830963181823
1839; -0,00915526753874542
 0,0194821629909837
1840; -1,38128868949959
 -0,502398625161073
1841; -0,100015244349984
 -0,228111974022512
1842; 1,4174769933671
 -0,305904562561896
1843; 0,68551039620154
 0,535110291423768
1844; -0,457841896810637
 -0,167830979625048
1845; -0,133107097771099
 1,15660600160081
1846; -0,714435866570099
 -0,119423651532494
1847; 1,25308331331119
 0,591982177980762
1848; -1,51187512943618
 0,829048076155147
1849; -1,0544117269736
 -0,784858181704092
1850; 0,0803145322364106
 -0,168932535910703
1851; 0,295250956805568
 -0,631582852008107
1852; 2,18360319496499
 -1,06266004863206
1853; -0,215655177488802
 1,156077152091
1854; -0,197744231684394
 -0,521931083422018
1855; -0,177729237192171
 1,36245840143501
1856; 0,302052198866741
 0,22747095614253
1857; -1,78523659820621
 0,903059580698885
1858; -0,18160680401377
 0,112725941073302
1859; -0,59039146349193
 0,686599928553699
1860; 2,6548117721744
 -0,242782819901949
1861; 0,42002585985506
 -0,54080488153807
1862; -0,366158047918045
 -0,903917507821457
1863; -1,91312555620793
 -0,89153962570594
1864; 0,303679011864346
 0,938994730908515
1865; -0,0545985764546827
 0,500662087438193
1866; 0,883209060923647
 -0,896109608963843
1867; -0,247156515025634
 1,93538579944568
1868; -1,04081164520893
 -0,390306371729278
1869; 0,333328819309194
 -0,352340194478456
1870; 1,40361781007074
 -0,897060607286542
1871; 0,622115355104226
 -1,65411505946797
1872; 0,194402794759641
 -0,143322903907288
1873; -1,95122011773972
 0,824570416126397
1874; -1,00892065901927
 0,572885238254899
1875; 1,12161875429809
 0,349533522754451
1876; 0,66821060310746
 -1,15931733271356
1877; 1,13839997998985
 -0,570097152550319
1878; -0,540916127326688
 0,367689584416969
1879; -0,711586679583897
 -0,776450877597714
1880; -0,51253636910163
 -1,09087266530461
1881; -0,179151457088432
 0,842664953884264
1882; -0,193710430367671
 0,429495912809176
1883; 0,205047309154058
 0,300494612370812
1884; 0,291750697725916
 0,194887974593684
1885; -0,808633511790533
 -1,00968594281893
1886; 1,85160897975035
 -1,19895583695138
1887; 0,750415159869328
 -0,996266737652067
1888; 0,90480177376035
 0,104650483278648
1889; -0,380911825237625
 0,536635183845737
1890; -1,69131617048197
 2,0058138808644
1891; 0,62747870977211
 -0,370869598494506
1892; 0,857611669066631
 0,233583329681346
1893; 1,86692741057997
 -0,307347709068852
1894; -0,508145774517823
 -0,952238623854354
1895; -1,54520182564291
 0,364417369063324
1896; -2,16859693772027
 -0,85303723176024
1897; 0,686677940039005
 -0,238982238289173
1898; 0,5087846620463
 -0,514155579938222
1899; -0,0693547934241359
 0,425453561699875
1900; 0,435378935095176
 1,94889589789911
1901; 0,663104836188949
 0,265410821045466
1902; 2,19657020184429
 -1,50214391953692
1903; 1,37821886048164
 -0,508902274541899
1904; -1,30698537473212
 -0,276204381397848
1905; -2,83658902290318
 0,352898121223677
1906; -1,21234486656867
 -0,0121585133524649
1907; -0,783274821159625
 1,38198630830074
1908; 1,54431687058134
 -1,0182742767028
1909; 1,40147094807481
 1,3781127726398
1910; 0,1497818437666
 -0,587510052369276
1911; -0,802225085419578
 -0,886411998248252
1912; 0,0959028539617195
 -0,644185331342535
1913; -1,24641618232005
 -0,556554029970871
1914; 0,870619661637679
 0,72290369407108
1915; -2,42908287806079
 1,23302879837635
1916; 0,267571845551413
 -0,385029582151202
1917; -0,0302626854330477
 0,129498385624025
1918; 0,166437685167479
 -1,01230079216979
1919; 0,512508725300701
 -0,798646370863375
1920; 0,990154695906159
 -1,32683138443576
1921; -0,372564990783059
 0,951515646251258
1922; -0,961786417054014
 -0,233975842794388
1923; -0,41957280739967
 1,67108860114996
1924; 0,0841018041137968
 -0,0861638190062934
1925; 0,907281122023456
 -0,0111210133922599
1926; 0,647384521661467
 1,12002462145803
1927; -2,16657133359919
 0,16346452903231
1928; 0,477864607330309
 0,682624151103306
1929; -1,2310059893964
 -0,454942400453899
1930; 0,87508266772154
 -0,741524363270621
1931; -0,628076129142625
 1,82704552351494
1932; -0,795927763638877
 -0,290090949697101
1933; -0,130377368039861
 -0,469801787380628
1934; 1,14424118988917
 -0,796151531869633
1935; 0,423565706101859
 -0,216419173791285
1936; 0,494232705876609
 1,81730350564254
1937; -1,03808976186082
 0,531007983121911
1938; -0,0645421768568298
 1,025007113825
1939; 1,14560369404847
 -0,977344538955407
1940; -0,155564477666268
 0,991189861971868
1941; -0,57480617251092
 -0,783688644820108
1942; -1,02361959049556
 0,825786974489403
1943; -0,665380866471134
 -0,642175474418034
1944; -0,742626468231516
 -0,940309211488827
1945; 0,218868819753098
 -0,0012055136736206
1946; -0,45559196420255
 0,799454256080463
1947; 2,33163163459071
 0,219410346645431
1948; 0,678276154489477
 1,29797142879164
1949; -0,71589586778345
 -0,861978479501081
1950; 0,0300348875193923
 0,916129820173494
1951; -1,79509192929716
 -0,252269504742221
1952; -0,31022523447889
 -0,229533731184534
1953; 0,0936893986427943
 -1,31891983743585
1954; 0,189669196957194
 0,59005922218206
1955; 1,69257754700282
 1,05777232415057
1956; 1,11090191230736
 1,37013326297907
1957; 0,830812740411321
 -1,00386151180744
1958; -0,405415649789824
 -1,69022630542115
1959; 0,347833039477533
 0,400192748294534
1960; -1,23000802134784
 0,665808815648585
1961; -0,338746713242638
 0,168711525492447
1962; -0,186366899105572
 0,151252693354222
1963; -0,475140713813433
 -0,851780942246554
1964; 0,557317338419175
 -0,195622650787974
1965; 1,0842895721593
 -0,301557082256776
1966; 1,30794410659917
 -1,00301506425417
1967; 1,04442759098698
 -1,04627915107381
1968; -2,4556501183477
 0,846944178045268
1969; -0,192083238019555
 0,581245991187915
1970; 1,04001965939489
 0,883522640409727
1971; 2,63876313331888
 1,13406142881298
1972; 0,364277909743303
 -0,64926439434578
1973; -0,951880481386722
 -0,224424567517655
1974; -1,58527370621246
 -1,9817812479915
1975; -0,128121598240425
 -0,89600095554491
1976; 1,31441148007085
 0,256408152741573
1977; -0,450044350645543
 1,18265792991908
1978; 0,69857386462755
 1,80340510902226
1979; -1,38722216092682
 -0,3367575754228
1980; 1,52463064108106
 -1,8867821663402
1981; 2,62120306416681
 -1,45248984179788
1982; 1,05473299093154
 0,0583544792226028
1983; -0,906579560184793
 0,479869701564848
1984; -2,13349456095885
 -0,254288179901502
1985; -1,69266536578075
 -0,503261617754407
1986; -0,81249987222353
 0,0385691693434702
1987; 0,620575945646097
 1,04587203683014
1988; 0,18242874036713
 1,24828998836831
1989; 0,0941805218722766
 -1,64443423916663
1990; 0,172638627687238
 -0,694506354852131
1991; -1,08228645556186
